    1,  5511,    42,  2481
    2,  6446,   683,  6186
    3,  7198,   731,  7056
    4,  8564,   779,  8146
    5,  9544,   827,  9067
    6, 11219, 11132, 10774
    7, 12120, 11482, 11655
    8, 13218,   971, 13120
    9, 13290, 13228, 12887
   10, 12164, 11637, 11904
   11, 12104, 11586, 11355
   12, 12472, 11632, 11245
   13, 10861, 10229, 10493
   14, 10726, 10353, 10132
   15, 11869, 11570, 11148
   16, 12152, 11741, 11399
   17, 11244,  1402, 10528
   18, 11752, 10875, 11243
   19, 13916, 13254, 13651
   20, 13661, 13394, 13484
   21, 13152, 12872, 12796
   22, 11931, 11468,   396
   23, 10784, 10645, 10738
   24,  9898,  9580,   443
   25,  8731,  8463,   437
   26,  7715,  7202,   474
   27,  6440,  6190,   496
   28,  5880,  5515,  2644
   29,  5512,   193,  2643
   30,  5880,  5512,   495
   31,  5878,  5556,   475
   32,  6898,  6746,  6510
   33,  8205,  7877,  7550
   34,  9114,  8781,  8603
   35, 10051,  9675,  9633
   36, 11344, 11081,   397
   37, 12094, 12031,   376
   38, 13762, 13329, 13477
   39, 13868, 13742, 13615
   40, 12855, 12567,  1451
   41, 12582, 12481,  1403
   42, 12268,  1355, 12152
   43, 12668, 12571,  1307
   44, 12325, 11811, 11832
   45, 11805,  1211, 11612
   46, 12575,  1163, 12322
   47, 12552,  1115, 12499
   48, 13007,  1067, 12815
   49, 13436, 13265, 13078
   50, 12225, 11681, 11953
   51, 11291, 10944, 11022
   52, 10586, 10369,   876
   53,  9123,  8784,   827
   54,  8204,  7296,  7878
   55,  6906,  6514,  6748
   56,  6226,  5581,  5722
   57,  5721,  5514,  2482
   58,  6186,  5514,  5721
   59,  6409,   682,  6148
   60,  7239,   730,  7028
   61,  8598,   778,  8046
   62,  9457,   826,  9256
   63, 10797,   874, 10605
   64, 12176, 12020,   922
   65, 12680,   970, 12200
   66, 13395, 13102,  1018
   67, 11947, 11712, 11419
   68, 11169, 10860, 10136
   69, 10496,  9940, 10232
   70, 11120, 10035, 10448
   71,  9382,  1257,  8967
   72, 10533,  9612, 10113
   73, 12719, 10824, 10724
   74, 10506, 10016, 10041
   75, 11242, 10036, 10677
   76, 11041, 10672, 10933
   77, 12863,   324, 12557
   78, 13268, 12894, 13144
   79, 12982, 12778,   395
   80, 11930, 11690,   415
   81, 10542, 10298,   444
   82,  9798,  9461,   436
   83,  8780,  8475,   473
   84,  7738,  7245,   497
   85,  6403,  6176,   495
   86,  5881,  5516,  2645
   87,  5515,   194,  2644
   88,  8588,   777,  8069
   89,  9536,   825,  9125
   90, 11732, 10773, 11467
   91, 12263,   921, 11815
   92, 12771, 11924, 12486
   93, 12660,  1016, 12112
   94, 12536, 11313, 11856
   95, 11016,  1112, 10565
   96,  9762,  9091,  9380
   97,  9635,  9287,  9022
   98, 10027,  8671,  8971
   99,  9059,  8455,  8622
  100,  9625,  1352,  9304
  101,  9993,  9017,  9351
  102,  9825,  9350,  9310
  103, 10116,  9745,  9346
  104, 11122, 10563, 10713
  105, 12504, 11601, 11883
  106, 12415, 11740, 11980
  107, 12676,   413, 12502
  108, 11901, 11600,   445
  109, 10785, 10628, 10742
  110,  9660,  9409,   472
  111,  8801,  8493,   498
  112,  7765,  7324,   494
  113,  6647,  6366,   535
  114,  5883,  1554,  5517
  115,  5516,   195,  2645
  116, 10775,   872, 10637
  117, 12048,   920, 11732
  118, 12338, 11674, 11924
  119, 11836, 11532,  1016
  120, 11352, 10230, 10747
  121, 10450,  9810, 10037
  122,  9353,  8746,  8974
  123,  8378,  1207,  7942
  124,  8770,  8115,  8285
  125,  8182,  7999,  7157
  126,  8641,  8310,  8010
  127,  8976,  8713,  8293
  128,  8869,  8629,  8283
  129,  9271,  8325,  8679
  130,  9240,  8852,  9044
  131, 10295,  9824, 10133
  132, 10968, 10480, 10895
  133, 12010, 11377, 11634
  134, 12106, 11608, 11890
  135, 12138, 11518,   434
  136, 10829, 10358,   471
